CreateDate,GTotal,BTotal,GFlow,BFlow,T,Pa,Err,Alarm
2019-06-20 03:00:00,6295.851182,26965.61615,0.0,0.0,27.72023,438.905457,,
2019-06-20 04:00:00,6295.851182,26965.61615,0.0,0.0,27.528725,440.400818,,
2019-06-20 05:00:00,6295.851182,26965.61615,0.0,0.0,27.337257,436.357239,,
2019-06-20 06:00:00,6297.105807,26970.861284,2.849405,11.853131,27.002296,431.565979,,
2019-06-20 07:00:00,6298.881111,26978.204425,1.268088,5.153424,27.385139,422.151306,,
2019-06-20 08:00:00,6300.731479,26985.748785,1.899066,7.689341,27.576607,420.869568,,
2019-06-20 09:00:00,6302.951479,26994.664942,1.898541,7.55196,30.598686,417.619446,,
2019-06-20 10:00:00,6304.981436,27002.93518,1.953161,7.844409,30.743179,421.861389,,
2019-06-20 11:00:00,6306.258573,27008.045513,0.718474,2.844671,30.887703,416.078308,,
2019-06-20 12:00:00,6306.639924,27009.567955,0.0,0.0,31.128578,425.737122,,
2019-06-20 13:00:00,6306.985444,27010.988708,0.371781,1.527678,30.454224,431.199768,,
2019-06-20 14:00:00,6307.287297,27012.232239,0.218158,0.885136,30.454224,425.767639,,
2019-06-20 15:00:00,6307.696716,27013.881891,0.859471,3.421731,30.791321,418.245056,,
2019-06-20 16:00:00,6308.546948,27017.262504,1.117176,4.397698,32.912926,416.42926,,
2019-06-20 17:00:00,6309.843147,27022.375056,1.157271,4.528437,35.184059,417.024353,,
2019-06-20 18:00:00,6311.089046,27027.285543,1.443236,5.662471,35.377602,418.397644,,
2019-06-20 19:00:00,6312.400094,27032.465873,1.245977,4.917538,35.425972,420.945862,,
2019-06-20 20:00:00,6313.270893,27035.946669,0.733257,2.938019,34.942207,426.683167,,
2019-06-20 21:00:00,6313.413847,27036.52445,0.0,0.0,33.250839,432.405212,,
2019-06-20 22:00:00,6313.413847,27036.52445,0.0,0.0,31.996254,435.228088,,
2019-06-20 23:00:00,6313.413847,27036.52445,0.0,0.0,31.080368,436.235168,,
2019-06-21 00:00:00,6313.413847,27036.52445,0.0,0.0,30.454224,436.280945,,
2019-06-21 01:00:00,6313.413847,27036.52445,0.0,0.0,29.925049,438.539246,,
