CreateDate,GTotal,BTotal,GFlow,BFlow,T,Pa,Err,Alarm
2018-12-04 15:39:12,294.16272,294.094522,0.0,0.0,23.448158,101.647247,,0530
2019-04-11 06:00:00,22.126476,92.030256,0.0,0.0,10.115356,259.056915,,
2019-04-11 07:00:00,22.220617,92.427484,0.146554,0.641698,10.068577,428.627838,,
2019-04-11 08:00:00,22.521224,93.737327,1.049938,4.485696,10.631428,419.060577,,
2019-04-11 09:00:00,23.197909,96.650146,0.478387,2.046088,11.289047,420.494904,,
2019-04-11 10:00:00,23.595946,98.363505,0.262407,1.114126,13.217457,420.250763,,
2019-04-11 11:00:00,23.949525,99.863385,0.0,0.0,18.125717,420.678009,,
2019-04-11 12:00:00,24.108188,100.530945,0.0,0.0,18.93029,417.824615,,
2019-04-11 13:00:00,24.108188,100.530945,0.0,0.0,20.827896,409.722198,,
2019-04-11 14:00:00,24.211408,100.968366,0.0,0.0,21.018204,385.521759,,
2019-04-11 15:00:00,24.211408,100.968366,0.0,0.0,20.732704,287.85025,,
2019-04-11 16:00:00,24.281609,101.229247,0.076714,0.319309,19.214439,420.616974,,
2019-04-11 17:00:00,24.587376,102.51507,0.366597,1.536011,17.700005,421.212067,,
2019-04-11 18:00:00,24.827438,103.532463,0.134478,0.568573,16.282288,422.966827,,
2019-04-11 19:00:00,25.163239,104.980667,0.146343,0.635258,14.725128,431.923737,,
2019-04-11 20:00:00,25.188121,105.089782,0.0,0.0,13.123306,390.633453,,
2019-04-11 21:00:00,25.188121,105.089782,0.0,0.0,11.806065,346.489777,,
2019-04-11 22:00:00,25.188121,105.089782,0.0,0.0,10.584446,310.341705,,
2019-04-11 23:00:00,25.188121,105.089782,0.0,0.0,9.741047,280.29715,,
2019-04-12 00:00:00,25.188121,105.089782,0.0,0.0,8.946178,254.891266,,
2019-04-12 01:00:00,25.188121,105.089782,0.0,0.0,8.198559,233.330597,,
2019-04-12 02:00:00,25.188121,105.089782,0.0,0.0,7.591591,215.126862,,
2019-04-12 03:00:00,25.188121,105.089782,0.0,0.0,7.124969,199.608673,,
2019-04-12 04:00:00,25.188121,105.089782,0.0,0.0,6.845062,186.28775,,
2019-04-12 05:00:00,25.188121,105.089782,0.0,0.0,6.518597,174.858917,,
2019-04-12 06:00:00,25.188121,105.089782,0.0,0.0,6.285519,165.047516,,
2019-04-12 07:00:00,25.343233,105.741889,0.0,0.0,7.124969,429.833282,,
