CreateDate,GTotal,BTotal,GFlow,BFlow,T,Pa,Err,Alarm
2018-09-26 06:00:00,90.853969,90.836879,0.0,0.0,26.054775,101.228447,,
2018-09-26 07:00:00,90.853969,90.836879,0.0,0.0,25.911228,101.274223,,
2018-09-26 08:00:00,90.853969,90.836879,0.0,0.0,26.150471,101.335258,,
2018-09-26 08:31:12,90.853969,90.836879,0.0,0.0,26.19833,101.32,,0530
2019-05-09 03:00:00,708.088675,2994.037935,0.0,0.0,17.912663,442.949036,,
2019-05-09 04:00:00,708.088675,2994.037935,0.0,0.0,17.250401,442.796448,,
2019-05-09 05:00:00,708.088675,2994.037935,0.0,0.0,16.541332,440.843323,,
2019-05-09 06:00:00,708.088675,2994.037935,0.0,0.0,15.927204,437.898376,,
2019-05-09 07:00:00,708.088675,2994.037935,0.0,0.0,16.16338,431.565979,,
2019-05-09 08:00:00,708.088675,2994.037935,0.0,0.0,17.534176,427.659729,,
2019-05-09 09:00:00,708.088675,2994.037935,0.0,0.0,19.380642,428.590515,,
2019-05-09 10:00:00,708.088675,2994.037935,0.0,0.0,22.615719,428.743103,,
2019-05-09 11:00:00,708.088675,2994.037935,0.0,0.0,24.859333,428.422668,,
2019-05-09 12:00:00,708.088675,2994.037935,0.0,0.0,26.916363,435.243347,,
2019-05-09 13:00:00,708.088675,2994.037935,0.0,0.0,29.841679,436.036804,,
2019-05-09 14:00:00,708.088675,2994.037935,0.0,0.0,32.590183,432.252625,,
2019-05-09 15:00:00,708.088675,2994.037935,0.0,0.0,34.233685,428.483704,,
2019-05-09 16:00:00,708.088675,2994.037935,0.0,0.0,35.492252,429.963806,,
2019-05-09 17:00:00,708.088675,2994.037935,0.0,0.0,35.734478,430.482605,,
2019-05-09 18:00:00,708.088675,2994.037935,0.0,0.0,34.185307,431.367615,,
2019-05-09 19:00:00,708.088675,2994.037935,0.0,0.0,31.383465,433.870056,,
2019-05-09 20:00:00,708.088675,2994.037935,0.0,0.0,28.593815,438.951233,,
2019-05-09 21:00:00,708.088675,2994.037935,0.0,0.0,26.485462,438.73761,,
2019-05-09 22:00:00,708.088675,2994.037935,0.0,0.0,24.954891,440.461853,,
2019-05-09 23:00:00,708.088675,2994.037935,0.0,0.0,23.665264,440.599182,,
2019-05-10 00:00:00,708.088675,2994.037935,0.0,0.0,22.424999,441.911438,,
2019-05-10 01:00:00,708.088675,2994.037935,0.0,0.0,21.519573,442.491272,,
2019-05-10 02:00:00,708.088675,2994.037935,0.0,0.0,20.900555,444.108704,,
2019-05-10 03:00:00,708.088675,2994.037935,0.0,0.0,20.234333,444.53595,,
2019-05-10 04:00:00,708.088675,2994.037935,0.0,0.0,19.522831,443.895081,,
2019-05-10 05:00:00,708.088675,2994.037935,0.0,0.0,18.95422,441.987732,,
2019-05-10 06:00:00,708.088675,2994.037935,0.0,0.0,18.81213,438.951233,,
2019-05-10 07:00:00,708.088675,2994.037935,0.0,0.0,19.143749,431.764343,,
2019-05-10 08:00:00,708.088675,2994.037935,0.0,0.0,20.28191,427.5224,,
2019-05-10 09:00:00,708.088675,2994.037935,0.0,0.0,21.996014,428.270081,,
2019-05-10 10:00:00,708.088675,2994.037935,0.0,0.0,24.094975,430.879333,,
2019-05-10 11:00:00,708.088675,2994.037935,0.0,0.0,25.8634,433.473328,,
2019-05-10 12:00:00,708.088675,2994.037935,0.0,0.0,27.01215,435.167053,,
2019-05-10 13:00:00,708.088675,2994.037935,0.0,0.0,28.977581,439.042786,,
2019-05-10 14:00:00,708.088675,2994.037935,0.0,0.0,30.274479,441.331604,,
2019-05-10 15:00:00,708.088675,2994.037935,0.0,0.0,32.445293,445.054749,,
2019-05-10 16:00:00,708.088675,2994.037935,0.0,0.0,33.459942,446.473816,,
2019-05-10 17:00:00,708.088675,2994.037935,0.0,0.0,32.880032,444.795349,,
2019-05-10 18:00:00,708.088675,2994.037935,0.0,0.0,30.94939,440.87384,,
2019-05-10 19:00:00,708.088675,2994.037935,0.0,0.0,28.545834,436.479309,,
2019-05-10 20:00:00,708.088675,2994.037935,0.0,0.0,26.389744,433.030823,,
2019-05-10 21:00:00,708.088675,2994.037935,0.0,0.0,24.811535,430.635193,,
2019-05-10 22:00:00,708.088675,2994.037935,0.0,0.0,23.426647,428.65155,,
2019-05-10 23:00:00,708.088675,2994.037935,0.0,0.0,22.186634,426.728943,,
2019-05-11 00:00:00,708.088675,2994.037935,0.0,0.0,21.186207,425.447205,,
2019-05-11 01:00:00,708.088675,2994.037935,0.0,0.0,20.091717,423.814514,,
2019-05-11 02:00:00,708.088675,2994.037935,0.0,0.0,19.19112,422.593811,,
2019-05-11 03:00:00,708.088675,2994.037935,0.0,0.0,18.480679,421.403625,,
2019-05-11 04:00:00,708.088675,2994.037935,0.0,0.0,17.818043,420.549133,,
2019-05-11 05:00:00,708.088675,2994.037935,0.0,0.0,17.250401,419.633606,,
2019-05-11 06:00:00,708.088675,2994.037935,0.0,0.0,16.824886,419.130066,,
2019-05-11 07:00:00,708.088675,2994.037935,0.0,0.0,17.392269,434.892395,,
2019-05-11 08:00:00,708.088675,2994.037935,0.0,0.0,18.717449,437.22699,,
2019-05-11 09:00:00,708.088675,2994.037935,0.0,0.0,20.424648,440.004089,,
2019-05-11 10:00:00,708.088675,2994.037935,0.0,0.0,22.568012,443.452576,,
2019-05-11 11:00:00,708.088675,2994.037935,0.0,0.0,24.859333,446.977356,,
2019-05-11 12:00:00,708.088675,2994.037935,0.0,0.0,27.395351,451.066711,,
2019-05-11 13:00:00,708.088675,2994.037935,0.0,0.0,30.226322,456.422546,,
2019-05-11 14:00:00,708.088675,2994.037935,0.0,0.0,33.073299,461.335876,,
2019-05-11 15:00:00,708.088675,2994.037935,0.0,0.0,34.233685,462.80072,,
2019-05-11 16:00:00,708.088675,2994.037935,0.0,0.0,34.330418,462.190369,,
2019-05-11 17:00:00,708.088675,2994.037935,0.0,0.0,34.28207,461.930969,,
2019-05-11 18:00:00,708.088675,2994.037935,0.0,0.0,32.880032,458.909729,,
2019-05-11 19:00:00,708.088675,2994.037935,0.0,0.0,30.467281,454.255798,,
2019-05-11 20:00:00,708.088675,2994.037935,0.0,0.0,28.306057,450.776794,,
2019-05-11 21:00:00,708.088675,2994.037935,0.0,0.0,26.820583,448.350647,,
2019-05-11 22:00:00,708.088675,2994.037935,0.0,0.0,25.576427,446.504333,,
2019-05-11 23:00:00,708.088675,2994.037935,0.0,0.0,24.47707,444.932678,,
2019-05-12 00:00:00,708.088675,2994.037935,0.0,0.0,23.617558,443.666199,,
2019-05-12 01:00:00,708.088675,2994.037935,0.0,0.0,22.94952,442.567566,,
2019-05-12 02:00:00,708.088675,2994.037935,0.0,0.0,22.377293,441.850403,,
2019-05-12 03:00:00,708.088675,2994.037935,0.0,0.0,22.138966,441.591003,,
2019-05-12 04:00:00,708.088675,2994.037935,0.0,0.0,21.614849,440.75177,,
2019-05-12 05:00:00,708.088675,2994.037935,0.0,0.0,20.99577,439.714172,,
2019-05-12 06:00:00,708.088675,2994.037935,0.0,0.0,20.614986,439.134338,,
2019-05-12 07:00:00,708.088675,2994.037935,0.0,0.0,20.99577,440.232971,,
2019-05-12 08:00:00,708.088675,2994.037935,0.0,0.0,22.329655,442.552307,,
2019-05-12 09:00:00,708.088675,2994.037935,0.0,0.0,23.903973,445.176819,,
2019-05-12 10:00:00,708.088675,2994.037935,0.0,0.0,25.480762,447.389343,,
2019-05-12 11:00:00,708.088675,2994.037935,0.0,0.0,26.96423,449.464539,,
2019-05-12 12:00:00,708.088675,2994.037935,0.0,0.0,27.539089,450.654724,,
2019-05-12 13:00:00,708.088675,2994.037935,0.0,0.0,29.217541,453.4776,,
2019-05-12 14:00:00,708.088675,2994.037935,0.0,0.0,27.587017,449.556091,,
2019-05-12 15:00:00,708.088675,2994.037935,0.0,0.0,26.629078,448.549011,,
2019-05-12 16:00:00,708.088675,2994.037935,0.0,0.0,25.146084,445.893982,,
