CreateDate,GTotal,BTotal,GFlow,BFlow,T,Pa,Err,Alarm
2018-08-29 17:06:38,53.850682,53.843178,0.0,0.0,24.597965,100.426544,,0530
2019-06-20 03:00:00,2413.843237,10549.961352,0.0,0.0,23.740726,438.393463,,
2019-06-20 04:00:00,2413.850902,10549.994474,0.0,0.0,23.69315,440.194,,
2019-06-20 05:00:00,2413.860697,10550.036545,0.0,0.0,23.550365,436.211456,,
2019-06-20 06:00:00,2413.873675,10550.0918,0.0,0.0,23.455151,431.679596,,
2019-06-20 07:00:00,2413.889443,10550.157272,0.527263,2.169168,23.64555,422.036041,,
2019-06-20 08:00:00,2414.699217,10553.484502,1.122215,4.561605,24.597965,418.328156,,
2019-06-20 09:00:00,2415.751949,10557.773413,1.068584,4.304528,25.503628,415.825714,,
2019-06-20 10:00:00,2417.157352,10563.605755,1.204543,4.997168,25.885159,428.795685,,
2019-06-20 11:00:00,2418.289684,10568.295592,0.396966,1.591844,26.839741,415.795197,,
2019-06-20 12:00:00,2418.313307,10568.390938,0.0,0.0,28.75153,424.813141,,
2019-06-20 13:00:00,2418.31535,10568.399355,0.0,0.0,29.804577,431.069244,,
2019-06-20 14:00:00,2418.325753,10568.441988,0.0,0.0,31.293606,426.033844,,
2019-06-20 15:00:00,2418.917738,10570.814982,1.223112,4.848363,32.207989,418.373932,,
2019-06-20 16:00:00,2420.177975,10575.809072,1.073627,4.220121,33.364155,416.436066,,
2019-06-20 17:00:00,2421.501181,10581.039375,1.14472,4.499607,33.6534,416.832794,,
2019-06-20 18:00:00,2422.682895,10585.717824,1.33066,5.249929,33.412373,418.053497,,
2019-06-20 19:00:00,2423.884202,10590.494807,1.015284,4.040143,32.448772,420.327057,,
2019-06-20 20:00:00,2424.722223,10593.879604,0.075033,0.30481,30.38007,426.186432,,
2019-06-21 00:00:00,2424.723264,10593.883863,0.0,0.0,27.365124,436.150421,,
2019-06-21 01:00:00,2424.723264,10593.883863,0.0,0.0,26.744213,438.118805,,
2019-06-21 02:00:00,2424.723264,10593.883863,0.0,0.0,26.123745,437.6763,,
2019-06-21 03:00:00,2424.723264,10593.883863,0.0,0.0,25.646694,436.837067,,
2019-06-21 04:00:00,2424.72432,10593.888387,0.0,0.0,25.122189,439.94986,,
2019-06-21 05:00:00,2424.734522,10593.932165,0.0,0.0,24.931545,437.966217,,
2019-06-21 06:00:00,2424.74958,10593.996384,0.0,0.0,24.836208,433.724274,,
2019-06-21 07:00:00,2425.223227,10595.946413,0.966267,3.925228,24.883877,418.465485,,
