CreateDate,GTotal,BTotal,GFlow,BFlow,T,Pa,Err,Alarm
2019-06-18 05:00:00,4772.036305,20588.075538,0.856983,3.683511,22.136322,438.691833,,
2019-06-18 06:00:00,4772.825445,20591.472657,0.851434,3.619818,22.136322,433.915833,,
2019-06-18 07:00:00,4773.737945,20595.326777,1.91761,7.970924,23.184486,425.75238,,
2019-06-18 08:00:00,4775.788621,20603.799344,2.844559,11.581879,25.475235,420.259216,,
2019-06-18 09:00:00,4778.741811,20615.827218,3.792032,15.296839,27.627533,419.374207,,
2019-06-18 10:00:00,4781.311937,20626.278409,2.844073,11.490394,27.866997,420.350769,,
2019-06-18 11:00:00,4783.818948,20636.372705,1.895509,7.553646,31.80735,420.045593,,
2019-06-18 12:00:00,4785.424519,20642.806357,0.0,0.0,34.221268,428.132751,,
2019-06-18 13:00:00,4785.424519,20642.806357,0.0,0.0,39.309189,431.001404,,
2019-06-20 17:00:00,4841.314825,20867.319146,1.624437,6.344837,36.495575,418.031433,,
2019-06-20 18:00:00,4844.136396,20878.456205,2.842743,11.217492,34.027946,418.962219,,
2019-06-20 19:00:00,4847.067772,20890.147468,0.766766,3.065569,31.80735,421.418884,,
2019-06-20 20:00:00,4847.120513,20890.359864,0.0,0.0,31.228867,427.095154,,
2019-06-20 21:00:00,4847.120513,20890.359864,0.0,0.0,30.072861,432.924011,,
2019-06-20 22:00:00,4847.120513,20890.359864,0.0,0.0,29.352707,435.594299,,
2019-06-20 23:00:00,4847.120513,20890.359864,0.0,0.0,28.633537,437.150696,,
2019-06-21 00:00:00,4847.120513,20890.359864,0.0,0.0,28.154396,437.181213,,
2019-06-21 01:00:00,4847.120513,20890.359864,0.0,0.0,27.483917,439.058044,,
2019-06-21 02:00:00,4847.120513,20890.359864,0.0,0.0,26.67041,438.569763,,
2019-06-21 03:00:00,4847.120513,20890.359864,0.0,0.0,25.809753,437.547424,,
2019-06-21 04:00:00,4847.120513,20890.359864,0.0,0.0,25.284149,440.858582,,
2019-06-21 05:00:00,4847.873119,20893.541035,0.92434,3.938564,25.093094,439.24115,,
2019-06-21 06:00:00,4848.783265,20897.429791,0.909759,3.835774,25.427483,435.121277,,
2019-06-21 07:00:00,4849.524612,20900.527145,0.044322,0.179969,26.096558,419.984558,,
2019-06-21 08:00:00,4851.402231,20908.139049,2.843955,11.420493,27.388199,417.146423,,
2019-06-21 09:00:00,4854.18583,20919.338474,2.843658,11.360801,28.825287,416.993835,,
2019-06-21 10:00:00,4857.331106,20931.947447,2.843348,11.2953,30.40992,416.81073,,
2019-06-21 11:00:00,4860.599966,20944.965453,3.790527,14.941774,32.28968,416.154602,,
2019-06-21 12:00:00,4862.35426,20951.920231,0.0,0.0,35.333595,423.49408,,
2019-06-21 13:00:00,4862.35426,20951.920231,0.0,0.0,39.454941,427.461365,,
2019-06-21 14:00:00,4862.35426,20951.920231,0.0,0.0,42.723824,427.201965,,
2019-06-21 15:00:00,4864.256315,20959.313017,1.894538,7.362774,39.212021,419.58783,,
2019-06-21 16:00:00,4867.298948,20971.192709,2.841903,11.035053,38.241043,417.924622,,
2019-06-21 17:00:00,4870.296358,20982.975122,3.790048,14.910263,34.994934,419.007996,,
2019-06-21 18:00:00,4873.274176,20994.805111,3.790726,15.030766,32.579193,419.007996,,
2019-06-21 19:00:00,4876.138859,21006.240481,2.84358,11.415579,30.458061,421.281555,,
2019-06-21 20:00:00,4877.860181,21013.260381,2.844271,11.640267,28.585632,426.820496,,
2019-06-21 21:00:00,4878.714908,21016.794664,0.0,0.0,27.436073,430.558899,,
2019-06-21 22:00:00,4878.714908,21016.794664,0.0,0.0,26.622566,433.229187,,
2019-06-21 23:00:00,4878.714908,21016.794664,0.0,0.0,25.666382,434.983948,,
2019-06-22 00:00:00,4878.714908,21016.794664,0.0,0.0,24.902069,438.401917,,
2019-06-22 01:00:00,4878.714908,21016.794664,0.0,0.0,24.376961,440.828064,,
2019-06-22 02:00:00,4878.714908,21016.794664,0.0,0.0,23.756676,439.515808,,
2019-06-22 03:00:00,4878.714908,21016.794664,0.0,0.0,23.51825,438.691833,,
2019-06-22 04:00:00,4878.714908,21016.794664,0.0,0.0,23.184486,438.890198,,
2019-06-22 05:00:00,4879.554146,21020.301697,0.934183,3.987637,22.946182,436.860779,,
2019-06-22 06:00:00,4880.483276,21024.286302,0.941731,3.996726,23.089172,434.556702,,
2019-06-22 07:00:00,4881.237627,21027.46838,0.114653,0.470573,23.804398,421.266296,,
2019-06-22 08:00:00,4883.284401,21035.84573,2.844607,11.553352,24.663361,418.077209,,
2019-06-22 09:00:00,4886.271524,21047.982966,1.895922,7.599729,27.436073,416.459778,,
2019-06-22 10:00:00,4889.660566,21061.598818,2.84364,11.345752,28.250206,415.651062,,
2019-06-22 11:00:00,4892.864642,21074.413991,2.843381,11.246309,30.072861,414.53717,,
2019-06-22 12:00:00,4894.408778,21080.554263,0.0,0.0,32.965302,422.898987,,
2019-06-22 13:00:00,4894.408957,21080.554977,0.0,0.0,39.357773,426.25592,,
2019-06-22 14:00:00,4894.408957,21080.554977,0.0,0.0,44.583206,424.989441,,
2019-06-22 15:00:00,4896.492862,21088.455761,3.787579,14.437452,45.759277,420.167664,,
2019-06-22 16:00:00,4900.057104,21102.105352,2.841134,10.846915,42.723824,416.825989,,
2019-06-22 17:00:00,4903.652287,21115.990007,1.907142,7.381557,39.406357,418.138245,,
2019-06-22 18:00:00,4907.296788,21130.277922,4.737443,18.58952,35.236832,418.260315,,
2019-06-22 19:00:00,4909.780083,21140.131633,0.488412,1.94354,33.255005,421.434143,,
2019-06-22 20:00:00,4910.260366,21142.069839,0.449807,1.817708,32.241409,426.561096,,
2019-06-22 21:00:00,4910.597188,21143.447257,0.0,0.0,30.843384,430.66571,,
2019-06-22 22:00:00,4910.597226,21143.447416,0.0,0.0,29.496613,433.351257,,
2019-06-22 23:00:00,4910.597226,21143.447416,0.0,0.0,28.537697,435.777405,,
2019-06-23 00:00:00,4910.597226,21143.447416,0.0,0.0,27.627533,438.264587,,
2019-06-23 01:00:00,4910.597226,21143.447416,0.0,0.0,26.76606,440.141418,,
2019-06-23 02:00:00,4910.597226,21143.447416,0.0,0.0,26.000961,441.37738,,
2019-06-23 03:00:00,4910.701064,21143.846312,0.645024,2.775583,24.75882,443.086365,,
2019-06-23 04:00:00,4911.597266,21147.740095,0.990119,4.277189,23.661308,443.177917,,
2019-06-23 05:00:00,4912.61868,21152.187254,1.058822,4.583338,23.136833,443.299988,,
2019-06-23 06:00:00,4913.668583,21156.742813,1.057561,4.524342,23.041489,437.97467,,
2019-06-23 07:00:00,4915.627213,21165.028995,2.844959,11.703326,24.424683,423.11261,,
2019-06-23 08:00:00,4918.403037,21176.314429,3.791891,15.197032,27.531822,416.520813,,
2019-06-23 09:00:00,4922.208591,21191.620774,3.791531,15.130132,28.777313,416.444519,,
2019-06-23 10:00:00,4925.741188,21205.761826,2.843393,11.288997,30.217285,416.30719,,
2019-06-23 11:00:00,4929.254633,21219.746148,3.790844,14.977649,31.03611,415.406921,,
2019-06-23 12:00:00,4930.788471,21225.841173,0.0,0.0,34.317932,423.005798,,
2019-06-23 13:00:00,4930.788471,21225.841173,0.0,0.0,39.260605,426.774719,,
2019-06-23 14:00:00,4930.788471,21225.841173,0.0,0.0,41.844254,424.562195,,
2019-06-23 15:00:00,4931.81486,21229.81802,2.841164,10.899733,42.381683,418.397644,,
2019-06-23 16:00:00,4934.913511,21241.704914,3.787987,14.454509,43.115005,417.131165,,
2019-06-23 17:00:00,4937.88322,21253.131993,2.841345,10.915543,41.404716,417.680481,,
2019-06-23 18:00:00,4940.382208,21262.824878,1.619137,6.250358,40.184868,418.077209,,
2019-06-23 19:00:00,4942.150431,21269.767377,1.894999,7.468316,35.914413,421.006897,,
2019-06-23 20:00:00,4942.896626,21272.749377,0.555657,2.230546,34.172935,426.408508,,
2019-06-23 21:00:00,4942.924319,21272.8613,0.0,0.0,32.820496,431.871155,,
2019-06-23 22:00:00,4942.924319,21272.8613,0.0,0.0,31.373444,436.677673,,
2019-06-23 23:00:00,4942.924319,21272.8613,0.0,0.0,29.976608,436.72345,,
2019-06-24 00:00:00,4942.924319,21272.8613,0.0,0.0,28.633537,438.935974,,
2019-06-24 01:00:00,4942.924319,21272.8613,0.0,0.0,27.531822,440.232971,,
2019-06-24 02:00:00,4942.924319,21272.8613,0.0,0.0,26.622566,441.819885,,
2019-06-24 03:00:00,4942.995972,21273.105779,0.038881,0.166218,26.000961,442.033508,,
2019-06-24 04:00:00,4943.875181,21276.900709,1.045007,4.483798,24.949814,442.094543,,
2019-06-24 05:00:00,4944.904889,21281.351505,1.077668,4.613472,24.23378,440.034607,,
2019-06-24 06:00:00,4946.018804,21286.134613,1.173961,4.982686,24.138351,436.128357,,
2019-06-24 07:00:00,4947.536673,21292.497146,1.538555,6.308674,24.949814,422.487,,
2019-06-24 08:00:00,4949.271423,21299.575521,1.89593,7.598732,27.531822,416.536072,,
2019-06-24 09:00:00,4951.880609,21310.05271,1.895641,7.53147,29.448647,415.54425,,
2019-06-24 10:00:00,4954.279092,21319.60873,2.843008,11.214974,31.518059,415.406921,,
2019-06-24 11:00:00,4957.185711,21331.085072,2.842534,11.109978,33.88298,414.781311,,
2019-06-24 12:00:00,4958.714436,21337.092652,0.0,0.0,36.834732,421.983459,,
2019-06-24 13:00:00,4958.714436,21337.092652,0.0,0.0,41.893112,427.568176,,
2019-06-24 14:00:00,4958.714436,21337.092652,0.0,0.0,46.740379,427.858093,,
2019-06-24 15:00:00,4959.171038,21338.750389,1.893772,7.1769,45.122086,416.902283,,
2019-06-24 16:00:00,4961.999709,21349.560851,2.841137,10.840136,41.648895,415.147522,,
2019-06-24 17:00:00,4964.658681,21359.786887,2.841465,10.916064,40.184868,416.063049,,
2019-06-24 18:00:00,4967.025404,21368.988185,1.930654,7.470905,37.513405,415.513733,,
2019-06-24 19:00:00,4968.993978,21376.696211,1.552858,6.095381,36.011261,419.4505,,
2019-06-24 20:00:00,4969.51896,21378.792749,0.436284,1.751768,34.704727,427.247742,,
2019-06-24 21:00:00,4969.528944,21378.833113,0.0,0.0,33.255005,434.266785,,
2019-06-24 22:00:00,4969.528944,21378.833113,0.0,0.0,32.144974,435.731628,,
2019-06-24 23:00:00,4969.528944,21378.833113,0.0,0.0,31.518059,436.631897,,
2019-06-25 00:00:00,4969.528944,21378.833113,0.0,0.0,30.795212,438.874939,,
2019-06-25 01:00:00,4969.528944,21378.833113,0.0,0.0,30.02475,440.080383,,
2019-06-25 02:00:00,4969.528944,21378.833113,0.0,0.0,28.921127,439.531067,,
2019-06-25 03:00:00,4969.528944,21378.833113,0.0,0.0,27.914871,439.653137,,
2019-06-25 04:00:00,4970.067501,21381.101614,0.636805,2.710516,26.861778,441.37738,,
2019-06-25 05:00:00,4970.704716,21383.832344,0.660495,2.815107,26.192177,440.980652,,
2019-06-25 06:00:00,4971.398205,21386.796877,0.713301,3.014218,26.000961,436.937073,,
2019-06-25 07:00:00,4972.049083,21389.526995,0.289125,1.183607,26.479073,423.967102,,
2019-06-25 08:00:00,4973.374393,21394.874709,1.895833,7.555211,27.675438,414.369324,,
2019-06-25 09:00:00,4976.083228,21405.689658,2.843406,11.238052,28.969093,412.721375,,
2019-06-25 10:00:00,4978.869763,21416.74595,2.843075,11.178383,30.602547,412.797668,,
2019-06-25 11:00:00,4981.764785,21428.159838,2.842303,10.928416,32.723969,406.495789,,
2019-06-25 12:00:00,4982.570854,21431.304266,0.0,0.0,35.575562,421.739319,,
2019-06-25 13:00:00,4982.570854,21431.304266,0.0,0.0,39.98983,425.981262,,
2019-06-25 14:00:00,4982.570854,21431.304266,0.0,0.0,40.477524,423.127869,,
2019-06-25 15:00:00,4983.323445,21434.11605,1.89413,7.244889,41.502396,415.986755,,
2019-06-25 16:00:00,4985.996699,21444.352435,2.841174,10.827559,41.404716,414.338806,,
2019-06-25 17:00:00,4989.035959,21456.039228,4.735818,18.175446,39.600716,414.872864,,
2019-06-25 18:00:00,4992.072204,21467.791581,2.84196,11.005507,36.495575,414.460876,,
2019-06-25 19:00:00,4994.081514,21475.654247,0.584086,2.290313,34.801453,417.375305,,
2019-06-25 20:00:00,4994.091584,21475.693976,0.0,0.0,33.641396,424.577454,,
2019-06-25 21:00:00,4994.091584,21475.693976,0.0,0.0,32.386154,432.100037,,
