CreateDate,GTotal,BTotal,GFlow,BFlow,T,Pa,Err,Alarm
2018-09-30 06:00:00,0.0,0.0,0.0,0.0,24.998993,100.93689,,
2018-09-30 08:03:18,0.0,0.0,0.0,0.0,25.046638,101.228447,,0400
2019-05-09 05:00:00,893.609179,3889.086762,0.0,0.0,18.923203,440.767029,,
2019-05-09 06:00:00,893.61054,3889.092725,0.0,0.0,18.451218,437.776306,,
2019-05-09 07:00:00,893.61212,3889.099562,0.0,0.0,18.828766,431.230286,,
2019-05-09 08:00:00,894.277619,3891.932701,1.25897,5.30137,20.388535,427.232483,,
2019-05-09 09:00:00,895.467445,3896.964595,1.357377,5.693735,22.049675,427.995422,,
2019-05-09 10:00:00,896.671507,3902.020545,1.106901,4.569313,26.954086,428.193787,,
2019-05-09 11:00:00,898.009735,3907.551197,1.408038,5.750149,29.965698,427.858093,,
2019-05-09 12:00:00,898.609815,3910.018205,0.0,0.0,29.917839,434.922913,,
2019-05-09 13:00:00,898.609815,3910.018205,0.0,0.0,29.152176,435.868958,,
2019-05-09 14:00:00,898.609815,3910.018205,0.0,0.0,29.152176,432.283142,,
2019-05-09 15:00:00,899.017349,3911.699526,1.307279,5.342289,29.965698,428.14801,,
2019-05-09 16:00:00,900.215922,3916.624573,1.055515,4.30945,31.262619,429.582336,,
2019-05-09 17:00:00,901.252473,3920.88172,1.003061,4.097662,31.551132,430.238464,,
2019-05-09 18:00:00,902.311816,3925.24288,1.056111,4.33024,31.070358,431.138733,,
2019-05-09 19:00:00,903.138839,3928.670454,0.236683,0.978857,30.205467,433.641174,,
2019-05-09 20:00:00,903.279236,3929.257182,0.0,0.0,28.721748,438.646057,,
2019-05-09 21:00:00,903.279236,3929.257182,0.0,0.0,27.2883,438.493469,,
2019-05-09 22:00:00,903.279236,3929.257182,0.0,0.0,26.190704,440.187195,,
2019-05-09 23:00:00,903.279236,3929.257182,0.0,0.0,25.33255,440.324524,,
2019-05-10 00:00:00,903.279236,3929.257182,0.0,0.0,24.617966,441.652039,,
2019-05-10 01:00:00,903.279236,3929.257182,0.0,0.0,23.856308,442.26239,,
2019-05-10 02:00:00,903.279236,3929.257182,0.0,0.0,23.285461,443.818787,,
2019-05-10 03:00:00,903.279236,3929.257182,0.0,0.0,22.762436,444.200256,,
2019-05-10 04:00:00,903.279236,3929.257182,0.0,0.0,22.23967,443.681458,,
2019-05-10 05:00:00,903.279236,3929.257182,0.0,0.0,21.812187,441.75885,,
2019-05-10 06:00:00,903.279236,3929.257182,0.0,0.0,21.384895,438.844421,,
2019-05-10 07:00:00,903.463972,3930.050339,0.232778,0.987655,21.2425,431.733826,,
2019-05-10 08:00:00,904.248105,3933.370653,0.994911,4.161707,22.429764,427.354553,,
2019-05-10 09:00:00,905.296668,3937.773033,1.150493,4.775893,25.046638,427.858093,,
2019-05-10 10:00:00,906.426992,3942.478874,1.119546,4.609371,27.240524,427.476624,,
2019-05-10 11:00:00,907.511447,3946.958293,1.114273,4.568706,28.195915,427.064636,,
2019-05-10 12:00:00,907.891508,3948.525738,0.0,0.0,28.052551,434.175232,,
2019-05-10 13:00:00,907.891508,3948.525738,0.0,0.0,28.148117,434.175232,,
2019-05-10 14:00:00,907.891508,3948.525738,0.0,0.0,28.148117,431.215027,,
2019-05-10 15:00:00,908.444894,3950.804649,0.553549,2.258586,29.152176,426.332214,,
2019-05-10 16:00:00,909.285748,3954.25671,0.846748,3.451908,29.965698,427.110413,,
2019-05-10 17:00:00,910.080875,3957.519888,0.952229,3.890083,29.86998,427.873352,,
2019-05-10 18:00:00,910.947879,3961.095851,0.914305,3.754584,29.247833,429.216125,,
2019-05-10 19:00:00,911.715908,3964.288009,0.376718,1.568283,28.195915,433.610657,,
2019-05-10 20:00:00,911.881087,3964.981959,0.0,0.0,27.09729,437.22699,,
2019-05-10 21:00:00,911.881087,3964.981959,0.0,0.0,26.095299,439.927795,,
2019-05-10 22:00:00,911.881087,3964.981959,0.0,0.0,25.141922,439.454773,,
2019-05-10 23:00:00,911.881087,3964.981959,0.0,0.0,24.475105,439.637878,,
2019-05-11 00:00:00,911.881087,3964.981959,0.0,0.0,23.856308,440.461853,,
2019-05-11 01:00:00,911.881087,3964.981959,0.0,0.0,23.333008,441.179016,,
