CreateDate,GTotal,BTotal,GFlow,BFlow,T,Pa,Err,Alarm
2018-10-17 06:00:00,90.828831,90.811771,0.0,0.0,22.064869,101.570953,,
2018-10-17 07:00:00,90.828831,90.811771,0.0,0.0,22.064869,101.662506,,
2018-10-17 07:52:22,90.828831,90.811771,0.0,0.0,22.112492,101.677765,,0530
2019-06-19 02:00:00,1165.609125,4763.757434,0.0,0.0,24.640507,439.827789,,
2019-06-19 03:00:00,1165.609223,4763.757855,0.0,0.0,24.401737,440.819611,,
2019-06-19 04:00:00,1165.609223,4763.757855,0.0,0.0,23.924381,440.102448,,
2019-06-19 05:00:00,1165.609223,4763.757855,0.0,0.0,23.208782,438.362946,,
2019-06-19 06:00:00,1165.775113,4764.463696,0.747108,3.149824,23.113415,431.725372,,
2019-06-19 07:00:00,1167.124214,4770.126581,3.80411,15.73569,23.590359,424.263824,,
2019-06-19 08:00:00,1169.685392,4780.700701,3.803278,15.494047,25.118176,419.991364,,
2019-06-19 09:00:00,1172.827537,4793.493414,3.802131,15.274425,29.139736,419.747223,,
2019-06-19 10:00:00,1175.779802,4805.362685,2.851115,11.352444,31.496929,419.2742,,
2019-06-19 11:00:00,1178.662128,4816.863826,3.801141,15.039468,32.365353,417.809357,,
2019-06-19 12:00:00,1179.525315,4820.310029,0.036649,0.147759,33.572735,427.422394,,
2019-06-19 13:00:00,1179.545083,4820.390679,0.028827,0.117091,33.862728,431.023468,,
2019-06-19 14:00:00,1179.56062,4820.454063,0.033285,0.134569,33.814388,428.948273,,
2019-06-19 15:00:00,1179.914123,4821.874683,0.713408,2.830294,33.476109,420.464386,,
2019-06-19 16:00:00,1182.361408,4831.268904,2.849156,10.44,32.606716,387.246002,,
2019-06-19 17:00:00,1184.776724,4840.537136,0.768846,2.895819,31.834591,397.042145,,
2019-06-19 18:00:00,1185.529095,4843.480515,0.415141,1.567581,30.629238,396.47757,,
2019-06-19 19:00:00,1186.243983,4846.362463,0.779049,3.172362,28.803989,424.996246,,
2019-06-19 20:00:00,1186.353972,4846.814548,0.0,0.0,27.462139,432.412018,,
2019-06-19 21:00:00,1186.666267,4848.132253,0.514485,2.160232,26.409077,434.746613,,
2019-06-19 22:00:00,1186.843422,4848.881777,0.0,0.0,25.787342,435.265411,,
2019-06-19 23:00:00,1186.843422,4848.881777,0.0,0.0,25.261547,436.608185,,
2019-06-20 00:00:00,1186.843422,4848.881777,0.0,0.0,24.688259,439.247955,,
2019-06-20 01:00:00,1186.843422,4848.881777,0.0,0.0,24.353985,439.049591,,
2019-06-20 02:00:00,1186.843422,4848.881777,0.0,0.0,24.019817,439.461578,,
2019-06-20 03:00:00,1186.843422,4848.881777,0.0,0.0,23.781231,438.515533,,
2019-06-20 04:00:00,1186.843422,4848.881777,0.0,0.0,23.638073,440.041412,,
2019-06-20 05:00:00,1186.843422,4848.881777,0.0,0.0,23.685795,436.028351,,
2019-06-20 06:00:00,1186.848457,4848.903173,0.0,0.0,23.685795,431.465973,,
2019-06-20 07:00:00,1188.391803,4855.334981,3.803731,15.629511,24.115307,422.188629,,
2019-06-20 08:00:00,1191.941619,4869.897748,1.127068,4.567701,25.835155,418.816437,,
2019-06-20 09:00:00,1195.405994,4883.954821,2.851945,11.487205,27.07909,417.977203,,
2019-06-20 10:00:00,1198.676892,4897.450593,0.861674,3.502213,27.222713,421.975006,,
2019-06-20 11:00:00,1201.270002,4907.937378,2.514699,10.053114,28.180752,416.375031,,
2019-06-20 12:00:00,1202.5343,4913.024737,0.0,0.0,30.243855,425.438751,,
2019-06-20 13:00:00,1202.555722,4913.112721,0.0,0.0,31.062992,430.931915,,
2019-06-20 14:00:00,1202.555722,4913.112721,0.0,0.0,32.703289,425.484528,,
2019-06-20 15:00:00,1203.22701,4915.788909,0.924521,3.646197,33.717731,418.312897,,
2019-06-20 16:00:00,1205.789429,4925.916144,2.850556,11.199966,33.572735,416.542877,,
2019-06-20 17:00:00,1208.379598,4936.170093,1.900463,7.487175,32.993023,416.878571,,
2019-06-20 18:00:00,1210.789653,4945.750138,3.544964,14.042107,32.413647,418.358673,,
2019-06-20 19:00:00,1213.624186,4957.08156,1.90085,7.608205,31.062992,420.861115,,
2019-06-20 20:00:00,1215.376975,4964.198666,0.770006,3.135481,29.763538,426.33902,,
2019-06-20 21:00:00,1215.44778,4964.489028,0.0,0.0,29.331608,432.076324,,
2019-06-20 22:00:00,1215.44778,4964.489028,0.0,0.0,28.612179,434.8992,,
2019-06-20 23:00:00,1215.44778,4964.489028,0.0,0.0,28.420437,435.936798,,
2019-06-21 00:00:00,1215.44778,4964.489028,0.0,0.0,27.941158,435.967316,,
2019-06-21 01:00:00,1215.44778,4964.489028,0.0,0.0,27.07909,438.210358,,
2019-06-21 02:00:00,1215.44778,4964.489028,0.0,0.0,26.313389,437.386383,,
2019-06-21 03:00:00,1215.44778,4964.489028,0.0,0.0,25.739498,436.79129,,
2019-06-21 04:00:00,1215.44778,4964.489028,0.0,0.0,25.118176,439.644684,,
2019-06-21 05:00:00,1215.44778,4964.489028,0.0,0.0,24.92709,437.584747,,
2019-06-21 06:00:00,1215.540771,4964.884626,0.603397,2.537264,24.879314,433.159698,,
2019-06-21 07:00:00,1216.751055,4969.886889,1.256974,5.081847,26.265575,418.404449,,
2019-06-21 08:00:00,1218.749091,4977.946677,2.931932,11.668944,29.283634,416.039337,,
2019-06-21 09:00:00,1220.753982,4985.927488,3.455745,13.625069,32.172306,416.085114,,
2019-06-21 10:00:00,1222.142746,4991.4189,0.556882,2.186389,33.621075,416.298737,,
2019-06-21 14:00:00,1222.935763,4994.54431,0.0,0.0,33.814388,426.491608,,
2019-06-21 15:00:00,1223.290536,4995.959892,0.753196,2.983047,32.751583,418.755402,,
2019-06-21 16:00:00,1224.235228,4999.71847,3.087598,12.219983,32.027561,417.473663,,
2019-06-21 17:00:00,1226.25982,5007.809681,2.216393,8.820713,30.629238,417.870392,,
2019-06-21 18:00:00,1228.280005,5015.91822,1.900927,7.59803,29.715542,418.419708,,
2019-06-21 19:00:00,1230.032097,5022.995293,1.36859,5.519383,28.564243,420.571198,,
2019-06-21 20:00:00,1230.425357,5024.596709,0.0,0.0,27.510052,426.140656,,
2019-06-21 21:00:00,1230.430701,5024.618773,0.0,0.0,26.552601,430.031647,,
2019-06-21 22:00:00,1230.430701,5024.618773,0.0,0.0,25.739498,432.289948,,
2019-06-21 23:00:00,1230.430701,5024.618773,0.0,0.0,25.022617,434.075226,,
2019-06-22 00:00:00,1230.430701,5024.618773,0.0,0.0,24.401737,437.447418,,
2019-06-22 01:00:00,1230.430701,5024.618773,0.0,0.0,23.876629,439.583649,,
2019-06-22 05:00:00,1230.430701,5024.618773,0.0,0.0,22.779644,435.494293,,
2019-06-22 06:00:00,1230.430701,5024.618773,0.0,0.0,23.018009,432.534088,,
2019-06-22 07:00:00,1231.706548,5029.929149,1.901793,7.779038,24.163021,420.342316,,
2019-06-22 08:00:00,1233.856525,5038.681062,1.129611,4.526739,27.557919,416.51236,,
2019-06-22 09:00:00,1235.806197,5046.500078,1.900799,7.531492,29.763538,414.849152,,
2019-06-22 10:00:00,1238.041657,5055.347807,1.525672,5.946924,35.07188,415.261139,,
2019-06-22 11:00:00,1239.943085,5062.744105,1.491854,5.741673,38.222431,414.208282,,
2019-06-22 12:00:00,1240.332695,5064.252883,0.0,0.0,38.125362,422.67691,,
2019-06-22 13:00:00,1240.332695,5064.252883,0.0,0.0,38.416637,425.591339,,
2019-06-22 14:00:00,1240.332695,5064.252883,0.0,0.0,38.076809,423.18045,,
2019-06-22 15:00:00,1240.467719,5064.781414,0.507725,1.971672,37.591549,417.092194,,
2019-06-22 16:00:00,1241.012131,5066.908295,0.553333,2.151254,36.621716,416.268219,,
2019-06-22 20:00:00,1243.546423,5076.905074,0.0,0.0,31.738079,425.804962,,
2019-06-22 21:00:00,1243.546423,5076.905074,0.0,0.0,29.955563,430.397858,,
2019-06-22 22:00:00,1243.546423,5076.905074,0.0,0.0,28.660145,432.213654,,
