CreateDate,GTotal,BTotal,GFlow,BFlow,T,Pa,Err,Alarm
2019-06-19 10:00:00,28172.043582,117372.012514,15.019597,57.60627,27.036583,397.950867,,
2019-06-19 11:00:00,28187.384284,117430.180248,1.133826,4.530312,27.994949,415.895203,,
2019-06-19 12:00:00,28187.507892,117430.682847,0.145951,0.596968,28.61834,426.622131,,
2019-06-19 13:00:00,28187.660205,117431.313412,0.18912,0.7779,29.67421,430.528381,,
2019-06-19 14:00:00,28187.853196,117432.11028,0.186361,0.762304,30.540421,429.368713,,
2019-06-19 15:00:00,28197.606545,117470.112786,15.016029,57.101402,30.733246,399.41571,,
2019-06-19 16:00:00,28208.988058,117514.038524,7.509008,28.904245,30.106682,403.474548,,
2019-06-19 17:00:00,28219.819466,117556.011991,12.515525,48.197655,29.338135,402.635315,,
2019-06-19 18:00:00,28231.315697,117600.700629,10.013961,39.105339,28.282631,406.862,,
2019-06-19 19:00:00,28239.693101,117633.707344,0.49858,2.029609,27.89904,423.585632,,
2019-06-19 20:00:00,28240.032175,117635.110281,0.194189,0.805154,28.23468,431.916931,,
2019-06-19 21:00:00,28240.230472,117635.941116,0.202302,0.843904,28.09082,434.343079,,
2019-06-19 22:00:00,28240.431208,117636.785606,0.200587,0.839168,27.8032,435.182312,,
2019-06-19 23:00:00,28240.63379,117637.640251,0.203674,0.855218,27.467751,436.296204,,
2019-06-20 00:00:00,28240.838866,117638.508544,0.211267,0.893934,27.036583,439.027527,,
2019-06-20 01:00:00,28241.044186,117639.384105,0.209059,0.884831,26.653519,438.585022,,
2019-06-20 02:00:00,28241.250842,117640.265869,0.20938,0.88865,26.270592,439.24115,,
2019-06-20 03:00:00,28241.45716,117641.14631,0.210261,0.891042,25.983498,438.157776,,
2019-06-20 04:00:00,28241.666027,117642.041202,0.208977,0.889935,25.792122,440.019348,,
2019-06-20 05:00:00,28241.878826,117642.950057,0.290288,1.22534,25.648643,435.945251,,
2019-06-20 06:00:00,28242.173253,117644.195958,2.419957,10.142191,25.505165,432.634094,,
2019-06-20 07:00:00,28242.462649,117645.400325,0.245624,1.004075,25.313881,421.708801,,
2019-06-20 08:00:00,28248.59976,117670.497263,7.512502,29.844851,25.552986,410.157898,,
2019-06-20 09:00:00,28258.035144,117707.693395,12.517822,48.373833,25.744263,399.232605,,
2019-06-20 10:00:00,28267.306049,117744.888768,10.016076,39.614838,26.031326,408.99823,,
2019-06-20 11:00:00,28275.032617,117775.455129,5.007851,19.782635,26.462021,409.089783,,
2019-06-20 12:00:00,28275.488291,117777.300551,0.239865,0.981215,26.940826,424.302795,,
2019-06-20 13:00:00,28275.78907,117778.550651,0.239181,0.99186,27.515663,430.955627,,
2019-06-20 14:00:00,28276.030495,117779.552929,0.303714,1.241625,28.186699,425.798157,,
2019-06-20 15:00:00,28282.509544,117805.356549,7.50989,29.347862,30.347595,409.944275,,
2019-06-20 16:00:00,28291.369945,117839.753738,7.509078,29.083151,31.070763,407.258728,,
2019-06-20 17:00:00,28299.863614,117872.711161,7.509177,29.04845,30.68502,406.251648,,
