date,GTotal,BTotal,GFlow,BFlow,T,Pa,Err,Alarm,BDiff
2020-11-18,16513.351461546667,68225.43491072001,1.176560213333333,4.887347279999999,19.11245628,431.8335159733333,0.0,400.0,4.466059946666544
2020-11-19,16539.419060906668,68333.73009237334,1.0742997999999997,4.424947039999999,18.250857760000002,429.21775264000007,0.0,400.0,4.4433408000000005
2020-11-20,16568.023558826666,68452.33452373334,1.397979333333333,5.751171439999999,16.850934319999997,427.23533072000004,0.0,400.0,5.238510933333305
2020-11-21,16600.19299669333,68585.98427306667,1.4477325066666664,5.977920439999999,15.334818546666668,427.09433948,0.0,400.0,5.470071466666796
2020-11-22,16632.947234133335,68722.22487893334,1.5299872133333334,6.275689413333332,14.487249106666667,424.3693232133333,0.0,400.0,5.272589653333217
2020-11-23,16663.959524693335,68849.13490602667,1.3751638666666668,5.430638426666666,13.842352159999999,416.6148066133333,0.0,400.0,4.771020800000013
2020-11-24,16692.962044586668,68965.25159082667,1.3061608399999998,5.112399639999999,13.854108893333333,416.87379917333334,0.0,400.0,4.522857813333194
2020-11-25,16721.506686293334,69078.93557930666,1.21615964,4.763541546666666,13.645377066666668,417.50469918666676,0.0,400.0,4.720339626666774
2020-11-26,16751.2342528,69197.15728042668,1.2368726533333332,4.823223053333333,14.132003413333335,416.6691278933333,0.0,400.0,4.840052053333294
2020-11-27,16783.984994986666,69325.18141952,1.56515244,6.052806813333333,14.474430573333334,407.13604684,0.0,400.0,5.820470613333352
2020-11-28,16821.899318613334,69471.73040128,1.7035816133333335,6.4950323999999995,14.78572784,398.72967480000005,0.0,400.0,6.116693333333237
2020-11-29,16862.12706304,69626.0624384,1.7817331200000002,6.851147279999999,15.003550373333333,396.4241735333333,0.0,400.0,6.379711146666662
2020-11-30,16902.695594666668,69782.47415125334,1.7014561200000002,6.3920876533333315,14.8180782,390.2903437466667,0.0,400.0,6.062516906666758
2020-12-01,16943.31502592,69933.15976533333,1.7559527333333333,6.323634106666666,14.682134573333334,378.03672230666666,0.0,400.0,5.823092053333331
2020-12-02,16981.02247424,70069.78921813333,1.4527454666666666,5.181068386666666,14.202161693333332,379.35487820000003,0.0,400.0,4.79723519999999
